time,seconds_elapsed,x,y,z
1772701743357292800,2.975293,-0.520481,-1.598046,-0.767266
1772701743367341800,2.985342,-0.820682,-2.107365,-0.544073
1772701743377389600,2.995390,-0.870713,-2.491342,-0.567344
1772701743387437800,3.005438,-0.720931,-2.328511,-0.251420
1772701743397486600,3.015487,-0.354227,-1.768154,-0.317265
1772701743407534800,3.025535,0.125442,-1.187150,-0.142969
1772701743417583600,3.035583,0.542013,-1.075018,-0.258451
1772701743427631900,3.045632,0.846670,-1.175790,-0.072597
1772701743437679900,3.055680,1.022479,-1.249781,-0.236391
1772701743447729000,3.065729,1.069559,-1.219810,-0.079230
1772701743457777000,3.075777,0.952714,-1.252845,-0.211319
1772701743467824600,3.085825,0.766863,-1.307093,-0.050931
1772701743477874000,3.095874,0.589887,-1.312638,-0.250620
1772701743487921700,3.105922,0.464853,-1.187968,-0.212947
1772701743497971000,3.115971,0.406874,-1.002931,-0.472234
1772701743508018700,3.126019,0.387375,-0.744682,-0.421114
1772701743518067000,3.136067,0.366490,-0.610612,-0.647940
1772701743528115700,3.146116,0.349146,-0.582246,-0.556901
1772701743538164000,3.156164,0.289322,-0.624251,-0.756362
1772701743548211700,3.166212,0.214460,-0.628648,-0.644406
1772701743558260700,3.176261,0.127477,-0.537847,-0.814216
1772701743568308700,3.186309,0.045842,-0.322208,-0.647271
1772701743578357800,3.196358,-0.003788,-0.151771,-0.649986
1772701743588405800,3.206406,-0.001382,0.061195,-0.327987
1772701743598453800,3.216454,0.067152,0.286350,-0.204219
1772701743608502800,3.226503,0.238182,0.389444,0.097638
1772701743618550800,3.236551,0.471537,0.304660,0.218933
1772701743628598800,3.246599,0.643680,0.043378,0.390015
1772701743638647800,3.256648,0.722555,-0.252011,0.452376
1772701743648695800,3.266696,0.751150,-0.359200,0.488843
1772701743658744800,3.276745,0.724742,-0.368072,0.494916
1772701743668792800,3.286793,0.655560,-0.347075,0.493164
1772701743678840800,3.296841,0.530357,-0.304571,0.483690
1772701743688889900,3.306890,0.373758,-0.232962,0.461348
1772701743698937900,3.316938,0.190945,-0.142370,0.423288
1772701743708985900,3.326986,0.004771,-0.048331,0.373769
1772701743719034600,3.337035,-0.177759,0.056004,0.322131
1772701743729083000,3.347083,-0.346088,0.178264,0.273752
1772701743739131600,3.357132,-0.465611,0.311467,0.228123
1772701743749180000,3.367180,-0.534856,0.437976,0.199957
1772701743759227600,3.377228,-0.560288,0.535934,0.170554
1772701743769277000,3.387277,-0.539813,0.542591,0.147276
1772701743779324700,3.397325,-0.470442,0.402498,0.130034
1772701743789372700,3.407373,-0.365605,0.208462,0.122796
1772701743799421700,3.417422,-0.245082,0.066563,0.133721
1772701743809469700,3.427470,-0.103299,-0.041769,0.164949
1772701743819518700,3.437519,0.049817,-0.059780,0.205209
1772701743829566700,3.447567,0.219148,0.056417,0.236928
1772701743839615000,3.457615,0.352499,0.256630,0.207586
1772701743849663700,3.467664,0.424691,0.666562,0.165486
1772701743859712000,3.477712,0.415855,1.342648,0.241519
1772701743869760800,3.487761,0.475668,1.604349,0.245132
1772701743879809000,3.497809,0.319884,0.591724,0.449235
1772701743889856800,3.507857,-0.166638,0.070699,0.552751
1772701743899905800,3.517906,-0.476751,1.040692,0.424413
1772701743909953800,3.527954,-0.699470,1.134897,0.323810
1772701743920001800,3.538002,-0.778307,0.659156,0.229445
1772701743930050800,3.548051,-0.653531,0.476727,0.200383
1772701743940098800,3.558099,-0.323136,0.633634,0.234933
1772701743950147800,3.568148,0.034948,0.721450,0.290316
1772701743960195800,3.578196,0.300353,0.762776,0.320369
1772701743970243600,3.588244,0.445680,0.761399,0.342625
1772701743980292900,3.598293,0.495503,0.720836,0.364364
1772701743990340600,3.608341,0.462207,0.643312,0.407514
1772701744000388900,3.618389,0.337039,0.556803,0.412289
1772701744010437600,3.628438,0.164201,0.465458,0.370827
1772701744020486000,3.638486,-0.001970,0.306946,0.310253
1772701744030534700,3.648535,-0.171726,0.116914,0.231309
1772701744040583000,3.658583,-0.306999,-0.080263,0.167908
1772701744050631000,3.668631,-0.371586,-0.312775,0.150070
1772701744060679700,3.678680,-0.372408,-0.510959,0.156169
1772701744070728000,3.688728,-0.329664,-0.600957,0.198765
1772701744080775700,3.698776,-0.290699,-0.501608,0.235521
1772701744090825000,3.708825,-0.303058,-0.275521,0.243222
1772701744100872700,3.718873,-0.358867,0.020826,0.217162
1772701744110922000,3.728922,-0.409298,0.343026,0.146148
1772701744120969700,3.738970,-0.414213,0.664402,0.096111
1772701744131017700,3.749018,-0.369373,0.902488,0.098967
1772701744141066800,3.759067,-0.288824,0.992534,0.125946
1772701744151114800,3.769115,-0.179633,1.012233,0.148046
1772701744161162800,3.779163,-0.057260,0.984857,0.124662
1772701744171211800,3.789212,0.049095,0.873408,0.049006
1772701744181259800,3.799260,0.122654,0.669405,-0.055624
1772701744191308800,3.809309,0.166889,0.441862,-0.160251
1772701744201356800,3.819357,0.192976,0.307320,-0.244949
1772701744211404300,3.829404,0.207224,0.402793,-0.317782
1772701744221453300,3.839453,0.207826,0.717248,-0.356814
1772701744231501300,3.849501,0.181508,1.044782,-0.357292
1772701744241549600,3.859550,0.179612,1.279145,-0.333883
1772701744251598300,3.869598,0.179465,1.341496,-0.297681
1772701744261646600,3.879646,0.198826,1.250586,-0.266398
1772701744271695400,3.889695,0.191242,0.969936,-0.241810
1772701744281743600,3.899744,0.142410,0.495388,-0.215278
1772701744291791400,3.909791,0.090786,0.109789,-0.198521
1772701744301840400,3.919840,0.060880,-0.061258,-0.169561
1772701744311888400,3.929888,0.030557,-0.127587,-0.137097
1772701744321936400,3.939936,0.014078,-0.248276,-0.083821
1772701744331985400,3.949985,0.038429,-0.335438,-0.022838
1772701744342033400,3.960033,0.076594,-0.391866,0.023575
1772701744352082400,3.970083,0.105463,-0.437975,0.041356
1772701744362130400,3.980130,0.112484,-0.450646,0.033983
1772701744372178400,3.990178,0.087625,-0.500673,-0.016927
