time,seconds_elapsed,x,y,z
1772701752137662200,0.610662,8.261985,0.356372,-15.496505
1772701752147710200,0.620710,8.044324,0.268393,-14.700318
1772701752157759200,0.630759,7.720652,-0.130615,-13.522122
1772701752167807000,0.640807,7.529222,-0.381879,-12.590330
1772701752177855200,0.650855,7.660724,-0.329114,-12.375371
1772701752187904000,0.660904,7.752812,0.304147,-12.196158
1772701752197952000,0.670952,7.478066,0.863619,-11.005570
1772701752208001000,0.681001,6.150663,1.162534,-8.351655
1772701752218049000,0.691049,4.341719,0.979926,-4.144023
1772701752228097800,0.701098,2.661647,0.487265,0.619921
1772701752238146000,0.711146,1.145032,-0.240577,4.706591
1772701752248194800,0.721195,-0.354243,-0.801668,7.969176
1772701752258242800,0.731243,-1.465379,-0.888349,10.479411
1772701752268291000,0.741291,-2.212754,-0.926904,12.482201
1772701752278339800,0.751340,-3.200498,-0.704414,14.197978
1772701752288388000,0.761388,-3.416455,-0.766766,15.290113
1772701752298436900,0.771437,-4.281400,-0.786233,16.117155
1772701752308485000,0.781485,-4.088935,-1.192233,16.558569
1772701752318534000,0.791534,-3.696573,-1.704013,16.947420
1772701752328582100,0.801582,-3.859401,-2.025221,17.102705
1772701752338630000,0.811630,-4.218297,-2.444301,17.131006
1772701752348679200,0.821679,-4.232509,-2.547252,16.950838
1772701752358727000,0.831727,-4.261536,-2.322135,16.153784
1772701752368776000,0.841776,-4.113547,-2.057553,14.990676
1772701752378824000,0.851824,-3.971796,-1.789199,13.670569
1772701752388873000,0.861873,-3.625893,-1.369622,12.471699
1772701752398921000,0.871921,-3.361932,-0.971817,11.330746
1772701752408969000,0.881969,-3.294893,-0.735872,10.266143
1772701752419018000,0.892018,-3.312390,-0.510148,9.479076
1772701752429066000,0.902066,-3.382358,-0.237047,8.922219
1772701752439115000,0.912115,-3.470157,0.007242,8.454647
1772701752449163000,0.922163,-3.612104,0.205696,8.024473
1772701752459212000,0.932212,-3.759820,0.379216,7.753644
1772701752469260000,0.942260,-3.811432,0.428533,7.550248
1772701752479308800,0.952309,-3.889225,0.479849,7.263444
1772701752489357000,0.962357,-3.797169,0.519519,6.667008
1772701752499404800,0.972405,-3.391626,0.582077,5.884990
1772701752509454000,0.982454,-3.182850,0.989091,5.057778
1772701752519501800,0.992502,-2.744619,1.018710,4.462151
1772701752529551000,1.002551,-1.515863,0.482227,3.752630
1772701752539598800,1.012599,-0.122018,-0.035136,2.627446
1772701752549648100,1.022648,1.235723,-0.436878,1.275205
1772701752559696000,1.032696,3.179973,-0.660928,-0.690638
1772701752569744000,1.042744,7.422653,-0.421392,-3.511941
1772701752579793000,1.052793,13.305956,0.824422,-7.964426
1772701752589841000,1.062841,19.011542,3.574934,-15.727100
1772701752599890000,1.072890,24.349615,6.666026,-27.906288
1772701752609938000,1.082938,27.334472,5.983997,-36.169380
1772701752619987000,1.092987,20.373136,2.454170,-36.906193
1772701752630035000,1.103035,8.643482,-0.752835,-34.290925
1772701752640084000,1.113084,-0.680364,-3.209558,-26.772370
1772701752650132000,1.123132,0.114650,-0.916349,-18.073039
1772701752660180000,1.133180,1.411362,1.595414,-10.139842
1772701752670229000,1.143229,-0.314815,2.967474,-3.559055
1772701752680277000,1.153277,-2.026074,2.516340,0.668301
1772701752690326000,1.163326,-3.019674,2.010671,4.390356
1772701752700374000,1.173374,-3.879068,1.807099,6.892412
1772701752710423000,1.183423,-4.566883,1.404468,8.279239
1772701752720470800,1.193471,-5.073083,1.185237,8.912064
1772701752730520000,1.203520,-5.723081,1.129973,8.961037
1772701752740567800,1.213568,-6.562233,0.938859,8.952478
1772701752750616000,1.223616,-7.225543,0.631848,8.970591
1772701752760664800,1.233665,-7.619211,0.378199,8.804972
1772701752770712800,1.243713,-7.696872,0.259053,8.952423
1772701752780761900,1.253762,-7.178090,0.248418,9.127463
1772701752790809900,1.263810,-6.335875,0.195029,9.309966
1772701752800859000,1.273859,-5.662915,0.163420,8.999424
1772701752810907000,1.283907,-5.181801,0.235344,8.808174
1772701752820955100,1.293955,-4.637552,0.193740,8.354140
1772701752831004000,1.304004,-4.371341,-0.061746,7.339340
1772701752841052200,1.314052,-4.821968,-0.438583,7.013835
1772701752851101000,1.324101,-5.056533,-0.759697,6.583540
1772701752861149200,1.334149,-4.415008,-0.681070,6.081010
1772701752871198000,1.344198,-3.618166,-0.311906,5.833666
1772701752881246000,1.354246,-2.550503,0.175088,5.538773
1772701752891295000,1.364295,-0.818713,0.759760,5.017366
1772701752901343000,1.374343,1.201105,1.525581,4.291749
1772701752911391000,1.384391,2.693731,2.016763,1.973560
1772701752921440000,1.394440,3.347805,2.708164,-2.948231
1772701752931488000,1.404488,3.253172,3.822927,-6.433640
1772701752941537000,1.414537,3.037854,3.847507,-6.980778
1772701752951585000,1.424585,2.775671,2.815489,-6.156608
1772701752961634000,1.434634,1.752435,1.326632,-6.322553
1772701752971682000,1.444682,1.232280,-0.117513,-6.976553
1772701752981730800,1.454731,0.785576,-1.600000,-5.691501
1772701752991778800,1.464779,0.125096,-2.732235,-3.644603
1772701753001827000,1.474827,-0.446155,-2.814593,-3.022076
1772701753011875800,1.484876,-1.114535,-1.923518,-3.188866
1772701753021924000,1.494924,-1.203750,-0.774837,-3.528693
1772701753031972900,1.504973,-0.633003,0.190835,-4.518091
1772701753042021000,1.515021,1.229575,0.534389,-6.543194
1772701753052070000,1.525070,3.882429,0.957207,-8.872391
1772701753062118100,1.535118,6.240625,2.153239,-10.872102
1772701753072166000,1.545166,6.338018,3.791177,-12.052966
1772701753082215200,1.555215,4.117010,4.363510,-12.883526
1772701753092263000,1.565263,3.547535,4.333726,-13.238813
1772701753102312000,1.575312,5.012591,3.968590,-13.881551
1772701753112360000,1.585360,7.195408,3.133311,-13.788495
1772701753122409000,1.595409,8.605467,2.991226,-13.115025
1772701753132457000,1.605457,9.870103,3.592105,-12.623590
1772701753142506000,1.615506,12.615289,4.067891,-12.622942
1772701753152554000,1.625554,15.707131,3.704510,-13.736052
1772701753162602000,1.635602,15.865119,2.778885,-14.633106
1772701753172651000,1.645651,13.008995,2.249186,-13.985897
1772701753182699000,1.655699,8.859055,1.878427,-12.029175
1772701753192747300,1.665747,4.740668,1.089790,-9.035136
1772701753202795500,1.675795,0.969406,-0.566286,-5.501462
1772701753212844300,1.685844,-1.409355,-2.149664,0.123590
1772701753222892500,1.695893,-3.857669,-1.650968,7.650968
1772701753232941300,1.705941,-6.809845,-0.643264,14.954076
1772701753242989300,1.715989,-8.379208,-0.997910,16.750039
1772701753253037600,1.726038,-7.372404,-1.648334,14.319133
1772701753263086300,1.736086,-6.724368,-2.265866,14.034897
1772701753273134600,1.746135,-6.465291,-2.484457,14.458294
1772701753283183400,1.756183,-5.680492,-2.408792,14.369881
1772701753293231400,1.766231,-5.209260,-1.993930,14.040106
1772701753303280400,1.776280,-4.712317,-2.160876,14.507141
1772701753313328400,1.786328,-5.254461,-2.288266,14.134265
1772701753323377400,1.796377,-5.814578,-2.098272,13.840628
1772701753333425400,1.806425,-5.962835,-2.627246,13.411481
1772701753343473400,1.816473,-6.124900,-3.079566,11.799341
1772701753353522200,1.826522,-6.021321,-3.059140,9.745277
1772701753363570400,1.836570,-5.613156,-2.622883,8.766880
1772701753373619200,1.846619,-5.353657,-2.040370,7.979927
1772701753383667500,1.856667,-5.339257,-1.723692,7.070947
1772701753393716200,1.866716,-5.505753,-1.496035,6.270701
1772701753403764500,1.876764,-5.810206,-1.253451,5.668504
1772701753413812500,1.886813,-6.039979,-0.998340,5.307883
1772701753423861500,1.896862,-6.082485,-0.792497,5.343938
1772701753433909500,1.906909,-6.110796,-0.451188,5.570904
1772701753443958500,1.916958,-6.114861,-0.077724,5.851975
1772701753454006500,1.927007,-5.976358,0.158985,6.175275
1772701753464055300,1.937055,-5.862050,0.250292,6.254035
1772701753474103600,1.947104,-5.822753,0.251183,6.406691
1772701753484152300,1.957152,-5.896044,0.088026,6.713209
1772701753494200600,1.967201,-5.931508,-0.092135,7.126645
1772701753504249300,1.977249,-5.739560,-0.105372,7.452909
1772701753514297600,1.987298,-5.677009,-0.227661,7.674458
1772701753524345300,1.997345,-5.570957,-0.471595,7.739516
